"A-6"|Yes|"79600145"|"130055139"
"A-7-6"|No |"79600145"|"130055140"
"A-7-6"|Yes|"79600147"|"130055143"
"A-6"|No |"79600147"|"130055144"
"A-7-6"|Yes|"79600144"|"130055138"
"A-4"|Yes|"79600143"|"130055136"
"A-7-6"|No |"79600143"|"130055137"
"A-7-6"|Yes|"79600146"|"130055141"
"A-6"|No |"79600146"|"130055142"
"A-6"|Yes|"79600148"|"130055145"
"A-7-6"|No |"79600148"|"130055146"
"A-7-6"|Yes|"79600150"|"130055148"
"A-7-6"|Yes|"79600149"|"130055147"
"A-2-7"|Yes|"79600151"|"130055149"
"A-7-6"|No |"79600151"|"130055150"
"A-7-6"|Yes|"79600154"|"130055154"
"A-6"|No |"79600154"|"130055155"
"A-7-6"|Yes|"79600155"|"130055156"
"A-6"|No |"79600155"|"130055157"
"A-7-6"|Yes|"79600152"|"130055151"
"A-7-6"|Yes|"79600157"|"130055160"
"A-7-6"|No |"79600153"|"130055153"
"A-6"|Yes|"79600153"|"130055152"
"A-6"|Yes|"79600156"|"130055158"
"A-7-6"|No |"79600156"|"130055159"
"A-6"|Yes|"79600160"|"130055164"
"A-7-6"|No |"79600160"|"130055165"
"A-7-6"|Yes|"79600162"|"130055168"
"A-6"|No |"79600162"|"130055169"
"A-4"|Yes|"79600158"|"130055161"
"A-7-6"|No |"79600158"|"130055162"
"A-7-6"|Yes|"79600161"|"130055166"
"A-6"|No |"79600161"|"130055167"
"A-7-6"|Yes|"79600159"|"130055163"
"A-7-6"|Yes|"79600164"|"130055172"
"A-2-7"|Yes|"79600166"|"130055174"
"A-7-6"|No |"79600166"|"130055175"
"A-6"|Yes|"79600163"|"130055170"
"A-7-6"|No |"79600163"|"130055171"
"A-7-6"|Yes|"79600165"|"130055173"
"A-7-6"|Yes|"79600170"|"130055183"
"A-6"|No |"79600170"|"130055184"
"A-7-6"|Yes|"79600167"|"130055176"
"A-7-6"|Yes|"79600171"|"130055185"
"A-6"|No |"79600171"|"130055186"
"A-2-4"|No |"79600169"|"130055182"
"A-7-6"|No |"79600169"|"130055181"
"A-6"|Yes|"79600169"|"130055180"
"A-7-6"|Yes|"79600172"|"130055187"
"A-2-6"|Yes|"79600168"|"130055177"
"A-7-6"|No |"79600168"|"130055178"
"A-1-b"|No |"79600168"|"130055179"
"A-7-6"|No |"79600176"|"130055192"
"A-2-7"|Yes|"79600176"|"130055193"
"A-7-6"|Yes|"79600174"|"130055190"
"A-7-6"|Yes|"79600175"|"130055191"
"A-7-6"|No |"79600173"|"130055188"
"A-6"|Yes|"79600173"|"130055189"
"A-7-6"|Yes|"79600179"|"130055198"
"A-6"|No |"79600179"|"130055199"
"A-7-6"|Yes|"79600180"|"130055200"
"A-6"|No |"79600180"|"130055201"
"A-7-6"|Yes|"79600181"|"130055202"
"A-7-6"|Yes|"79600177"|"130055194"
"A-7-6"|No |"79600178"|"130055195"
"A-2-4"|No |"79600178"|"130055196"
"A-6"|Yes|"79600178"|"130055197"
